手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,手機電池電量,內容容量比率,Underclocking
58.61904762,60.43333333,727.7,59.97474747,0.955090881,1
17.66666667,17.36920166,255.3094326,57.41213831,0.579369962,0
56.73809524,53.54666667,489.9,93.26640756,0.905869705,1
50.57142857,40.28485616,1304.31836,67.85406073,0.977565944,1
28.80952381,46.02963257,166.8082665,64.47955994,0.99994469,0
8.5,4.775396029,60.01252571,80.22989253,0.451367212,0
60.14285714,44.11333333,3086,85.86381825,0.999224476,0
28.5952381,58.40394084,232.7855496,71.60367935,0.931588173,0
44.07142857,59.94666667,104.5,50.86580087,0.848982229,0
39.04761905,47.52312215,528.0795812,78.66410338,0.625619233,1
60.38095238,44.99333333,272.2,91.69254962,1,0
64.35714286,41.70666667,365.4,64.79076479,0.996885007,1
35.78571429,54.03074137,1013.15525,75.16915657,0.984773695,1
33.83333333,42.01801809,352.0035918,59.69157976,0.799280167,1
24.66666667,33.41361491,302.9626214,64.90476715,0.893872172,1
49.52380952,65.8,550.9,95.08828517,0.889083036,0
47,32.24666667,41.88,70.76118326,0.888108108,0
37.76190476,28.01449076,1178.759064,67.10460841,0.938009143,0
28.73809524,48.78666667,763.4,74.20634921,0.547619048,0
59.38095238,68.2,1043,94.26406926,0.765870178,1
16.45238095,33.23168945,56.62320321,83.70515583,0.993562452,0
28.73809524,48.78666667,763.4,52.75974026,0.999939828,0
28.04761905,37.60679118,257.1617573,67.108943,0.843637168,1
62.23809524,62.21333333,280.9,96.66305916,0.87577805,0
61.76190476,53.96,998.1,63.04112554,1,1
51.83333333,59.92666667,374.3,59.63203463,0.908055028,1
42.42857143,48.48666667,3207,49.85569986,0.993904783,0
36.80952381,35.74800618,327.6115214,69.22596288,0.998941752,0
46.92857143,62.76,1494,52.50721501,0.967156469,0
29.66666667,54.26,349.9,77.88704712,0.946024376,0
59.83333333,55.82,451.8,59.84848485,0.994420871,0
43.07142857,47.68666667,660.2,52.54329004,0.991252822,1
27.19047619,40.73828888,190.0699729,57.6933199,0.780689657,1
29.61904762,35.28785451,218.5006096,64.72284482,1,0
37.78571429,64.58,121.1,82.79879654,0.229054528,1
50.5952381,61.64666667,137.3,95.68903319,0.89585185,1
60.61904762,80.33333333,545.8,92.60493944,0.769657358,1
43.71428571,60.58,164,76.87590188,0.679096719,1
38.47619048,43.19969177,555.5477308,65.2840562,0.64181459,1
28.45238095,43.8759613,434.1327575,72.53297757,0.965106666,1
59.38095238,59.49333333,564.5,96.27283594,0.99752052,0
60.97619048,66.22666667,3466,91.30064607,0.979818567,0
15.11904762,40.97889201,24.70554768,83.43084129,0.532669008,1
64.73809524,47.18666667,809.5,55.23088023,0.985915002,1
34.64285714,35.51963298,631.5801296,66.78897412,0.906553209,0
8.047619048,3.298288027,6.034935527,83.70650447,0.094195619,0
50.95238095,58.88,398.5,92.78216075,0.949894504,1
30.85714286,38.30824025,401.353232,64.80554329,0.941250127,1
23.5,41.98547363,377.5132042,83.30301912,0.872910834,1
61.95238095,43.72666667,2265,85.86651709,0.99964583,0
51.5,69.86666667,555.2,59.74025974,0.977330381,1
13.5952381,47.81091309,40.36626513,83.05263288,0.608848214,1
27.19047619,40.73828888,190.0699729,72.0004346,0.903634071,1
51.85714286,69.4,417.8,91.3961039,0.469151984,1
64.97619048,69.8,1223,84.61326407,0.995415155,0
25,53.39827983,118.5438661,57.5270603,0.737999856,1
63.57142857,51.45333333,505.8,92.325304,1,0
52.52380952,91,682.5,60.08297258,0.636455516,1
58.54761905,68.73333333,1307,95.48818997,0.554164331,1
17.95238095,59.30972799,120.5312177,99.79056903,0.882811964,1
57.92857143,58.39333333,130.3,96.91525337,0.984013243,0
43.71428571,34.74581401,768.0099633,67.96345671,0.811230361,1
56.52380952,56.28666667,155.1,96.04412697,0.954528437,1
50.16666667,64.48,972,59.86652237,0.918953114,1
21.42857143,32.66126251,36.78632291,68.94696622,0.793778479,0
39.30952381,34.25855255,447.0893916,66.23872469,0.755939543,1
16.35714286,15.67176183,192.5137901,63.85622401,0.56445843,0
22.57142857,22.86,256.1,73.79148629,0.446621839,0
52.30952381,69.2,365.4,90.33189033,0.781871974,0
53.4047619,68.73333333,391.2,91.34199134,0.866929101,1
62.5952381,52.64,478,84.45124475,0.997704918,1
44.45238095,38.06805674,1007.418932,81.77658388,0.952136636,1
26.07142857,48.0161794,254.1086107,57.188775,0.863467634,1
34.61904762,65.86367798,117.2790718,66.72276661,0.991484106,0
58.16666667,63.18666667,345.7,97.67316017,0.964206612,1
52.97619048,44.29333333,308.9,62.66233766,0.999336919,0
20.14285714,29.33296458,191.0600986,68.62266732,0.728491724,1
40.76190476,37.32034047,763.0777087,65.50446127,0.97159797,0
44.33333333,59.6,350.2,77.21861472,0.64703386,1
43.21428571,57.43333333,260.3,51.28066378,0.972672245,0
43.23809524,54.49333333,500.1,51.60533911,0.996664916,0
29.64285714,39.97012075,319.6989537,72.97892087,0.817130208,1
46.80952381,60.56,453.2,52.47113997,0.899370045,0
21.9047619,31.93905385,101.1622781,69.61264304,0.765443802,0
15.23809524,29.46057129,274.8905726,97.20228293,0.534168482,0
17.73809524,45.18584696,195.3516478,69.66726944,0.657023072,0
48.14285714,46.71399943,1054.007062,66.76254161,0.994703948,0
58.02380952,52.14666667,852.6,96.55483405,0.863452645,0
51.35714286,68.53333333,224.2,59.68614719,0.985519485,0
52.73809524,56.93333333,383.7,59.92063492,0.982879875,1
49.4047619,52.12,423.9,60.13708514,0.824827644,1
41,38.67717234,441.9015489,81.13390787,0.99056077,0
72.33333333,40.84666667,712.7,82.19090155,0.999442509,0
71.14285714,54.89333333,1665,84.47940439,0.997343655,0
74.5,38.04,1184,80.32106782,0.804219409,1
45.78571429,57.96666667,766.1,79.43722944,0.699507619,0
43.42857143,68.86666667,433.3,84.32156206,0.683936838,1
54.14285714,54.25333333,2036,58.78427128,0.999974354,0
42.83333333,44.43862406,954.9874813,71.08622864,1,0
62.35714286,58.52666667,348.6,90.54834055,0.880986819,1
43.35714286,56.63333333,235.5,75.3968254,0.615705525,1
48.16666667,77.4,690.2,84.5929552,0.737691333,1
35.04761905,41.22633362,1231.600817,74.51760611,0.926761806,1
46.11904762,41.59306081,1756.231692,66.14331129,0.958130062,0
23.76190476,48.82644653,226.5454051,83.12534271,0.997108518,0
37.5952381,60.28666667,232.5,83.42343294,0.485033886,1
59.28571429,61.52,153.5,58.85642136,0.959724951,0
60.57142857,60.06666667,1485,61.70634921,0.95238699,0
37.04761905,25.90349833,774.332033,69.18719973,1,0
36.11904762,63.03333333,257.7,75.12626263,0.80900291,1
65.35714286,71.4,1148,90.6012908,0.935093181,0
45.5952381,50.24666667,556.4,78.15656566,0.62379918,1
40.19047619,61.52,394.9,84.66622072,0.787310038,1
28.33333333,54.47175598,228.9563413,64.97792056,0.997770392,0
33.47619048,38.73503113,190.8207211,66.38843676,1,0
71.11904762,51.33333333,2433,84.46969697,0.924978498,0
15.83333333,23.14496867,159.401639,82.78664477,0.742461205,0
44.66666667,25.3999176,1379.496218,65.89674042,0.956081688,0
27.85714286,78.2,153.3,76.64141414,0.463406767,0
58.85714286,58.62666667,715.1,59.66810967,0.981457846,1
52.16666667,58.14666667,529.2,92.80974904,0.88971086,1
52.47619048,48.02,769.6,90.85497835,0.811403838,0
60.92857143,54.50666667,3221,90.01725162,0.999369907,0
23.04761905,46.71449788,184.9617446,64.66887711,0.968228032,0
58.97619048,50.75333333,367.1,59.9025974,0.996341394,1
15.30952381,41.98547363,77.00473459,83.18301342,0.96113905,0
45.23809524,56.42666667,52.46,51.67748918,0.895474319,0
9.976190476,20.04794185,227.7354823,80.87581237,0.990329383,0
57.0952381,45.64,254.1,91.35001689,0.997754625,0
54.30952381,62.23333333,511.7,92.6046176,0.909126483,1
42.71428571,60.82,4042,82.56300473,0.992281617,0
38.47619048,43.19969177,555.5477308,77.87688083,0.680838883,1
39.54761905,38.13472239,100.7526864,66.52383142,0.740642905,1
50.16666667,49.38666667,159.5,63.27561328,0.903220303,1
62.26190476,28.36,796,61.70634921,0.907909171,0
46.88095238,56.88666667,1159,85.38436925,0.940034364,1
25,53.39827983,118.5438661,71.93856894,0.592629135,1
8.142857143,3.387132645,74.04008702,83.68411021,0.128154114,0
45.76190476,53.13333333,1091,52.57936508,0.956436044,0
32.66666667,52.74665324,484.1333806,68.44360583,0.615471363,1
35.47619048,61.91333333,360.2,76.51515152,0.241798914,1
64.66666667,62.97333333,145.7,91.59451659,0.990547988,1
24.42857143,45.6,298.8,73.75541126,0.460998239,0
39.30952381,34.25855255,447.0893916,66.5685048,0.221320584,1
68.71428571,49.82,1025,83.37097426,0.999120612,0
59.19047619,80.13333333,877,59.61399711,0.869838221,0
22.02380952,43.88507589,102.0498766,81.51850157,0.618869722,1
46.97619048,56.04,443.6,78.6976912,0.6756819,0
56.83333333,48.50666667,455.1,96.82539683,0.753026886,0
63.11904762,48.97333333,694.4,92.38816739,0.907162552,0
60.83333333,72.66666667,668.4,90.87301587,0.975046017,0
45.38095238,61.74,618.5,51.67748918,0.992870922,0
56.61904762,55.40666667,2838,58.85642136,0.997249277,0
35.88095238,52.28,258.3,52.7958153,0.963237852,1
61.78571429,63.41333333,311.1,98.17821068,0.974220902,1
63.26190476,53.94,248.6,98.08802309,0.98254902,1
39.54761905,45.48743693,1387.987141,80.56674341,1,0
12.21428571,20.82402675,224.5167383,82.29608528,0.76796965,0
64.04761905,43.25333333,1226,89.80880231,0.935754059,0
37.02380952,30.83504486,604.0690258,77.11186511,1,0
42.9047619,58.34,304.5,52.65151515,0.651149115,0
53.35714286,62.70666667,402.4,92.7645105,0.958654212,1
54,45.48,1242,93.63275613,0.785055686,1
58.26190476,45.44,379.6,95.57679628,0.975407198,0
54.47619048,60.01333333,252.3,59.93867244,0.965338703,0
69.5,48.36666667,2200,84.99945375,0.997704667,0
71.61904762,60.96666667,1463,84.32697992,0.990412511,0
39.66666667,27.89413198,1252.631198,66.01410538,0.968445539,0
34.66666667,58.92666667,195,77.19200714,0.963336614,0
38.92857143,35.70326996,1071.481263,66.03064993,0.951295733,0
23.61904762,55.72666667,436,74.56709957,0.345770225,0
27,41.35363515,581.8452595,64.98505126,0.820972995,1
62.11904762,60.08,608.9,96.04978355,0.808898551,1
62.42857143,43.88,2043,56.16883117,1,0
43.97619048,52.90666667,522.5,74.78354978,0.869656714,1
60.02380952,46.66666667,200.1,61.3997114,0.99101764,1
25.5,34.57603963,448.8908203,68.60671658,0.792637229,0
58.76190476,63.03333333,787.5,90.98124098,0.868972049,1
43.04761905,58.75333333,18.56,88.19027432,0.977696675,1
41.16666667,45.93384806,365.2768807,67.40470696,0.914948881,1
50.47619048,58.7,312.2,95.50764386,0.5247092,1
45.88095238,58.15333333,638.1,85.73883359,0.966559943,1
46.30952381,67.46666667,406.9,51.8037518,0.986089645,1
60.73809524,52.08,2456,59.1991342,1,0
45.61904762,44.64,244.6,79.29292929,0.712759363,1
33.23809524,47.57333333,884.1,72.16810967,0.748282939,0
35,60.76,205,49.04401154,0.997312485,0
56.83333333,63.26666667,3786,58.73015873,0.988444444,1
63.80952381,43.51333333,618.9,91.32395382,0.939198726,0
54.11904762,62.15333333,208.4,60.02886003,0.91382668,0
79.54761905,61.90666667,284.3,81.06060606,0.992495261,1
33.26190476,53.45333333,1103,77.80309062,1,0
56.83333333,52.39333333,3577,91.35634535,1,0
16.9047619,16.57833354,148.757734,63.64976842,0.611957252,0
13.61904762,22.56653595,30.70598319,83.04257902,0.924749234,0
22.85714286,25.22174835,330.0681668,68.37684048,0.638990343,0
60.95238095,56.45333333,207.7,85.70090843,0.942714341,1
62.38095238,61.10666667,1228,59.66810967,1,0
41.64285714,75.26666667,28.32,52.7958153,0.898332878,1
33,49.95475769,684.722468,71.64621562,1,0
36.47619048,68.6,129.3,76.71356421,0.47083159,1
48.61904762,43.57639058,1625.075908,81.71895056,0.913400233,1
46.9047619,46.03182983,127.3024911,81.50946544,0.995201647,1
14.35714286,8.774412791,77.61414092,56.28923593,0.000749877,0
44.66666667,25.3999176,1379.496218,67.8441498,0.98710227,0
50.38095238,60.94666667,3399,91.1307724,1,0
45,72.33333333,168.9,84.01664665,0.734250302,1
53.64285714,66.20666667,241,60.08297258,0.893988173,0
18.64285714,27.41773224,137.3283209,99.86669014,0.896717548,0
35.64285714,45.93182373,504.9783743,67.40829969,0.998377202,0
73.9047619,50.47333333,1316,54.96031746,0.992977707,1
41.83333333,51.54,200.9,85.60328845,0.975204234,0
41,55.46666667,922.2,52.32683983,0.96660439,1
40.76190476,37.32034047,763.0777087,67.12391551,0.740614533,1
48.19047619,34.10086314,723.4400844,67.78358476,0.691001177,1
38.02380952,55.71250916,1650.961085,64.84044282,0.930201292,1
34.73809524,56.80666667,109.4,50.48701299,0.99939259,0
65.16666667,42.74666667,1288,84.61399711,0.924334423,1
34.30952381,74.06666667,266.4,77.78115628,0.819341442,1
60.16666667,44.76,771.5,92.33958156,0.991431452,0
44.95238095,61.12666667,335.4,51.6955267,0.966706131,0
35.11904762,58.98666667,343.2,76.95768654,0.970824821,1
58.5,79.73333333,456.2,59.54184704,0.952402559,1
28.11904762,56.43767802,147.5644703,72.63909366,0.986264884,1
35.14285714,48.75549316,380.378693,61.1738688,0.628614247,1
28.88095238,52.21333333,408.9,74.56709957,0.402198936,0
53.07142857,55.74,223.7,59.92063492,1,0
17.5,12.67887751,253.8033432,56.72231687,0.545946658,1
33.83333333,42.01801809,352.0035918,67.20945786,0.865190566,0
40.47619048,47.16305542,1619.931165,66.57049683,0.936439693,0
24.66666667,33.41361491,302.9626214,70.97909857,0.620118618,1
39.26190476,65.5,759,77.16450216,0.655989138,0
60.73809524,47.20666667,2842,89.97113997,0.890325132,1
26.45238095,49.32,367.4,76.50539166,0.946927008,0
62.11904762,60.08,608.9,62.73448773,0.929858776,1
75,60.51333333,486.1,83.9706588,0.983876552,1
34.42857143,61.29333333,417.7,77.98229422,0.987985373,0
22.28571429,39.09653727,137.0170326,68.3571893,0.892046332,0
48.97619048,70.33333333,261.2,59.97474747,0.878495027,0
48.14285714,59.64089966,337.7062126,66.63791387,0.999186814,0
49.80952381,55.68,442.8,93.83116883,0.699525258,1
43.88095238,48.38666667,687.8,83.05238185,0.964719685,0
30.38095238,38.54756927,166.1524757,67.1366756,0.87799269,1
19.61904762,43.10770671,457.6856334,66.28771636,0.942513863,0
35.04761905,59.94666667,213.3,53.21067821,0.942085916,0
38.38095238,37.53204854,1086.203886,66.14520316,0.946042538,0
49.47619048,59.08666667,575.8,62.1031746,0.997151809,1
21.97619048,43.3739268,298.1415975,83.10855016,0.995238635,0
46.52380952,28.82426453,857.4120327,81.48455879,1,0
28.19047619,37.43801626,972.9881359,69.72572056,0.759471595,0
56.28571429,56.54,3591,58.71212121,0.998998407,0
23.78571429,31.8608373,184.2722219,58.23252909,0.457616925,1
64.21428571,56.41333333,1158,85.37616359,0.988172073,0
42.04761905,43.52590942,270.9403935,81.00366565,0.912892938,1
53.88095238,57.15333333,1156,62.35569986,0.99922529,0
61.02380952,61.71333333,1246,90.85497835,0.786125622,0
50.26190476,60.44666667,657.6,90.15151515,0.995297835,0
47.23809524,22.68254344,1022.891716,66.40052002,0.961132169,0
62.5952381,52.64,478,85.84054834,0.953329137,0
33.33333333,58.38666667,361.2,74.96392496,0.554631977,0
59.38095238,59.49333333,564.5,96.41053391,0.796169631,0
54.04761905,57.76,228.1,97.58297258,0.983333333,1
33.97619048,60.77333333,113.5,74.18831169,0.608840701,0
44.0952381,65.73333333,167.2,85.4266505,0.575953079,1
41,44.11408997,200.607494,67.35252038,0.972722352,1
59.9047619,54.66,506.1,59.84848485,0.993993334,0
57.0952381,45.64,254.1,59.01875902,0.994431471,0
57.78571429,62.97333333,293.5,91.59451659,0.904120538,0
54.54761905,57.50666667,406.5,91.44403093,0.954162162,0
52.88095238,45.36,444.8,91.82107524,0.999802455,0
56.0952381,65,383.8,59.52380952,0.997757769,1
41.9047619,37.15070343,1145.252048,67.78304847,0.94250536,1
44.28571429,37.53266652,806.0369795,66.030643,0.925239027,0
48.11904762,99.2,250.1,53.13852814,0.684334865,0
48.5952381,49.63333333,165.3,92.47835498,0.796561206,1
41.28571429,56.64,407.3,83.06245526,0.909271873,0
48.11904762,99.2,250.1,84.24723854,0.218547313,1
61.92857143,48.15333333,2872,55.95238095,0.991120081,0
37.52380952,64.65333333,226.7,81.24306984,0.972275037,0
28.9047619,42.87151082,734.2255782,64.22525141,0.994286482,0
28.88095238,52.21333333,408.9,53.31890332,0.998821852,0
30.85714286,47.54763794,447.9792657,56.73951117,0.832643092,1
65.33333333,69.4,354.1,91.32395382,0.992893223,1
43.88095238,48.38666667,687.8,50.54112554,0.96438448,0
39.33333333,37.52384694,1531.333088,66.14030667,0.93733412,0
44.30952381,71.2,312.7,54.45526696,0.88546926,0
43.26190476,104.2666667,433.8,76.83982684,0.875041681,1
62.88095238,71.86666667,362.6,90.78282828,0.997551836,0
54.04761905,57.76,228.1,63.56421356,0.977828896,1
51.5,55.24,267.1,59.61399711,0.995815035,0
65.21428571,64.15333333,1118,90.02525253,0.965421446,0
60.54761905,61.38,1414,61.67027417,0.999415162,1
40.83333333,42.61062113,452.1753007,66.60193357,0.738631308,1
22.9047619,15.9242363,407.263972,64.35201456,0.900363776,0
47.69047619,74.46666667,186.1,84.35289261,0.860979114,1
56.71428571,53.82666667,1572,61.38167388,0.984604046,1
30.76190476,38.33385722,307.1158021,64.77205868,0.690549852,1
61.57142857,58.81333333,252.2,92.44428508,0.898057543,1
48.42857143,68.26666667,415.5,88.90692641,0.395852672,1
42.97619048,60.27333333,322.1,77.75974026,0.894621769,1
40.07142857,59.92666667,425.4,84.97908104,0.998284366,1
16.80952381,29.05253601,99.73669081,99.49441591,0.725553215,1
45.78571429,57.96666667,766.1,86.08451993,0.995026083,1
47.64285714,65.70666667,340.7,85.83048276,0.764127636,1
53.45238095,57.22666667,469.5,59.5959596,0.98601769,0
50.57142857,40.28485616,1304.31836,81.71615634,0.985195458,1
37.5952381,60.28666667,232.5,52.45310245,0.703642696,0
38.78571429,44.29504903,526.373388,79.41850569,1,0
11.26190476,33.97279358,99.34579723,87.79416008,0.364691079,1
10.04761905,2.980006854,309.420829,83.02345902,0.380893975,0
58.4047619,51.94,745.9,91.30591631,0.993331038,0
50.97619048,47.08800252,507.3022429,68.08717771,0.750998318,1
34.9047619,36.3858668,1083.155093,66.68541221,0.923660994,0
8.928571429,3.873180707,160.5970804,80.45377116,0.576842311,0
41.21428571,51.08,274.6,83.76962114,0.937215931,0
56.14285714,45.78666667,189.3,58.87445887,0.976126585,0
44.35714286,65.91333333,357.4,84.82643921,0.803402561,1
56.26190476,58.94,807.7,93.27754712,0.996118852,0
14.35714286,8.774412791,77.61414092,63.03077866,0.570070966,0
38.92857143,35.70326996,1071.481263,80.10461844,0.997261703,0
39.19047619,77.66666667,163.8,76.11832612,0.950730853,0
53.07142857,55.74,223.7,91.23376623,0.972823847,0
50.14285714,40.245224,728.4530007,81.536543,0.104747549,1
33.47619048,38.73503113,190.8207211,59.38570357,0.874930739,1
21.47619048,43.43182882,137.2777598,69.56981089,0.766611993,1
65.61904762,56.96666667,1206,92.28918199,0.905487531,0
30.19047619,55.41316732,479.2956886,57.99208054,0.946304619,0
55.11904762,64.56666667,238.1,94.73304473,0.581372585,1
63.07142857,52.50666667,1059,97.00577201,0.899195898,1
49.11904762,64.17333333,104.9,64.23160173,0.994451391,0
50.23809524,63.94710795,275.1682995,67.59950943,0.89308989,1
33.54761905,35.17354329,229.9789651,66.86619526,0.896894693,0
44.23809524,63.26666667,472.7,84.78955461,0.9867546,0
63.02380952,55.95333333,144.2,87.15728716,0.92917883,1
46.52380952,69.4,319.3,52.94011544,0.818573451,0
28.9047619,65.22,250.5,76.53318903,0.437102563,1
39.26190476,70.66666667,263.4,84.23985617,0.950823003,1
61.9047619,50.9,2956,85.82251082,0.969773736,0
19.64285714,23.36270142,204.8059616,68.59792895,0.855588794,0
44.33333333,63.74666667,1004,85.47968471,0.977114867,1
49.76190476,29.32337443,1125.267353,71.46845936,1,0
56.97619048,65.9,238.6,91.79760315,0.986308316,0
79.38095238,70.2,353.7,55.24891775,0.65028153,0
54.95238095,69.53333333,147.7,92.55050505,0.92012688,1
48.80952381,57.54666667,828.7,92.6046176,0.612564544,1
59.78571429,72.93333333,368.9,95.16912886,0.644286406,1
37.23809524,37.22974396,703.425807,69.15920696,1,0
58.04761905,80.8,920,59.74025974,0.968456917,1
43.97619048,52.90666667,522.5,82.68445662,0.977610625,1
19.64285714,23.36270142,204.8059616,63.78602893,0.822587609,0
53.71428571,41.99333333,3350,89.55627706,0.846769791,0
44.9047619,69.6,359.7,51.87590188,0.773677078,0
59.97619048,49.38,344.3,95.56883133,0.994885975,1
16.47619048,23.66881816,108.1353904,62.22502823,0.773905892,0
56.69047619,49.38666667,661.2,92.37882039,0.978940621,0
47.97619048,60.88666667,702.1,52.07431457,0.98741095,1
49.85714286,61.39333333,901.8,62.21139971,0.974745893,1
50.92857143,71.06666667,41.62,96.48268398,0.818656362,0
48.26190476,57.89333333,183.8,58.56782107,0.973702026,0
42.71428571,60.82,4042,49.76551227,0.982216428,0
22.28571429,39.09653727,137.0170326,64.7012079,0.7101928,0
49.47619048,59.08666667,575.8,95.0036075,0.721434647,0
35.35714286,65.01333333,226.8,77.85545485,0.926749684,0
16.47619048,23.66881816,108.1353904,63.42653328,0.506732047,0
39.54761905,38.13472239,100.7526864,70.64483609,1,0
49.35714286,55.22666667,504.9,93.65079365,0.793569141,1
72.30952381,51.12,2269,56.07864358,0.997270246,0
42.57142857,33.09280141,378.9944044,67.69655393,0.260798663,1
52.78571429,50.83333333,664,60.04689755,0.987627836,0
17.33333333,15.59270732,39.77225101,56.40779995,0.492851108,1
35.35714286,38.11954753,190.0397374,68.07321582,0.999067599,0
30.19047619,55.41316732,479.2956886,69.46480792,0.721714914,0
41,55.46666667,922.2,78.06637807,0.700984513,1
29.0952381,50.72666667,226.2,74.54906205,0.54406026,0
56.45238095,71.93333333,612.7,59.77633478,0.990153453,0
56.85714286,72.2,245.2,59.5959596,0.993190929,0
45.78571429,55.01333333,3245,74.31457431,0.773399527,0
34.88095238,62,310.7,74.71139971,0.547158921,0
33.47619048,38.73503113,190.8207211,72.39069475,0.930756986,1
48.5952381,49.63333333,165.3,94.60709616,0.99554057,0
42.19047619,42.30728658,855.9570914,65.93745723,0.929243386,0
63.07142857,52.50666667,1059,96.5616828,0.976095099,1
40.33333333,37.63873291,878.4691626,67.44524877,0.86481154,1
72.88095238,52.60666667,175.5,84.72775258,0.967519491,1
67.26190476,60.48,253.1,90.76479076,0.955886811,0
35,37.95071157,263.0856614,73.95599832,0.908747613,1
41,38.67717234,441.9015489,65.64683429,0.917233825,0
63.23809524,43.68666667,943.1,96.53679654,0.832282097,0
49.71428571,92.86666667,609.2,91.61255411,0.565502718,1
74.66666667,51.33333333,231.8,84.18109668,0.991625042,0
60.19047619,50.47333333,341.9,96.6991342,0.841328776,1
62.02380952,36.02,448.6,94.11445369,0.870985858,0
47.35714286,40.78602346,663.5695092,81.76500543,1,0
33.83333333,42.01801809,352.0035918,72.91284445,0.831734896,1
35.80952381,45.44703166,606.5527631,74.39127196,0.971285582,1
65,56.54666667,1538,56.06060606,0.990309488,1
47.69047619,37.02455393,1545.173373,67.85788377,0.968549669,1
57.16666667,54.32666667,1069,60.42568543,0.999620468,0
58.76190476,63.03333333,787.5,59.68614719,0.995843043,0
43.42857143,48.42666667,283.9,53.1024531,0.260267686,1
65.28571429,67.6,345.5,92.50277594,0.972539817,1
28.30952381,51.39388021,170.6577021,58.07621892,0.805345654,1
50.95238095,51.8,733.4,90.53030303,0.772173249,0
40.19047619,61.52,394.9,77.3989899,0.638718164,1
52.5952381,56.24,512.1,93.86724387,0.808505821,1
8.047619048,3.298288027,6.034935527,80.28458191,0.004619401,0
38.07142857,38.65800222,1157.340502,66.83575276,0.933680713,0
59.45238095,43.56,2498,91.84291371,0.989372489,0
52.52380952,53.80666667,534.2,92.58516269,0.963453172,1
31.64285714,60.40666667,210.7,74.96392496,0.552052423,1
31.76190476,47.81333333,435.4,72.96176046,0.585657658,0
50.19047619,33.94689687,838.9449472,67.53906957,0.964887083,0
25.28571429,37.40457153,579.7638832,57.13749237,0.868593216,1
75.23809524,59.20666667,1249,79.23881674,0.589609793,1
41.45238095,72,315.1,52.54329004,0.832657686,0
22.19047619,54.32666667,133.3,53.22871573,0.814403019,0
56.30952381,45.92,1039,92.4963925,0.921468212,0
37.57142857,50.66666667,183.6,51.89393939,0.923774955,1
36.11904762,57.19333333,513.2,75.84776335,0.737712528,0
36.5,58.94666667,937.2,50.77561328,0.983195266,1
71.47619048,47.57333333,-8000,53.37301587,0.984851563,0
58.78571429,75.4,1015,90.98124098,0.936347691,0
19.45238095,45.40674337,139.3100493,81.64560915,0.68162632,1
59.78571429,58.58,344.2,59.3975469,0.99654547,1
72.61904762,49.8,323.5,83.52383148,0.984044565,0
47.4047619,39.62,146,83.58331656,0.997335917,0
47.61904762,32.42666667,853.2,79.70779221,0.749175643,0
44.88095238,54.95583598,1105.878331,71.50026558,1,0
51.33333333,64.22666667,1250,93.68686869,0.746686428,1
35,60.76,205,77.23534645,0.96603958,0
38.61904762,60.83333333,3963,73.62914863,0.742206766,1
31.76190476,47.81333333,435.4,76.03039546,1,0
60.19047619,66.25333333,380.7,92.40957985,0.949624081,1
50.26190476,36.48984273,898.9508629,67.63771898,0.977378249,0
30.88095238,44.46409098,258.4502437,66.92046786,0.723382354,1
48.35714286,46.34,3980,54.34704185,0.999584076,0
48.38095238,55.10666667,4024,82.46753247,0.903082323,0
38.38095238,37.53204854,1086.203886,65.93912464,0.948722124,1
41.69047619,39.93571981,1080.687795,71.40004717,1,0
50.07142857,68.4,832.3,92.36012071,0.895867567,1
29.21428571,51.72348531,183.0011861,56.90874039,0.480807096,1
53.35714286,62.70666667,402.4,91.75685426,0.962113827,1
48.57142857,67.6,434.9,84.68165613,0.673519761,1
45.97619048,64.60666667,586.4,52.70562771,0.995533207,1
62.21428571,49.16,303.6,64.15945166,0.998382795,1
48.04761905,44.36666667,483.7,80.60966811,0.80833542,0
20.42857143,22.04666667,223.3,52.48917749,0.651629202,0
47.85714286,44.96,1077,85.4088954,0.950711301,1
37.38095238,60.21333333,751.7,51.42496392,0.969167196,1
32.83333333,52.59802755,165.7413727,65.98158979,0.52344614,1
37.28571429,53.05333333,387.5,80.88943376,0.711964514,1
67.9047619,49.40666667,95.41,87.24747475,0.976802042,1
49.02380952,54.93333333,213.1,89.77272727,0.800951933,0
29.80952381,55.41333333,136,78.01266449,0.849016145,0
63.38095238,47.52,1953,90.64341681,0.971776855,1
67.45238095,60.24666667,423.5,84.51619142,0.984904747,1
65.35714286,54.18666667,1501,56.33116883,0.996931481,0
48.73809524,55.44666667,388.5,91.3723705,0.972217394,0
48.54761905,36.3899943,1121.240838,66.74884461,0.987369955,0
37.80952381,68.53333333,151.8,74.20634921,0.677738046,0
52.42857143,57.44,758.5,95.06515497,0.933913878,1
59.47619048,51.68,1357,94.19980815,0.995363847,0
57.69047619,37.73333333,413.7,64.64646465,0.968679182,0
61.76190476,49.47333333,3155,58.8023088,0.998443399,0
41.71428571,58.55333333,434.3,85.38983272,0.595747645,1
49.02380952,45.87990316,296.1385928,81.60989917,0.981746495,1
41.64285714,75.26666667,28.32,78.80591631,0.814568958,0
52.9047619,58.51333333,514.6,90.9992785,0.700682931,1
27.95238095,52.47333333,227,78.22294136,0.797740579,0
45.07142857,49.79333333,867.8,77.50721501,0.904943286,0
40.26190476,62.14666667,213,75.73953824,0.914059702,1
